FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
250811;0500;26;;;
250811;0600;23;;;
250811;0700;28;;;
250811;0800;20;;;
250811;0900;18;;;
250811;1000;20;;;
250811;1100;16;;;
250811;1200;12;;;
250811;1300;10;;;
250811;1400;7;;;
250811;1500;8;;;
250811;1600;18;;;
250811;1700;16;;;
250811;1800;23;;;
250811;1900;28;;;
250811;2000;28;;;
250811;2100;44;;;
250811;2200;39;;;
250811;2300;41;;;
250812;0000;30;;;
250812;0100;31;;;
250812;0200;32;;;
250812;0300;29;;;
250812;0400;35;;;
250812;0500;34;;;
250812;0600;40;;;
250812;0700;33;;;
250812;0800;23;;;
250812;0900;17;;;
250812;1000;16;;;
250812;1100;20;;;
250812;1200;16;;;
250812;1300;20;;;
250812;1400;19;;;
250812;1500;22;;;
250812;1600;26;;;
250812;1700;21;;;
250812;1800;20;;;
250812;1900;23;;;
250812;2000;22;;;
250812;2100;24;;;
250812;2200;30;;;
250812;2300;26;;;
250813;0000;20;;;
250813;0100;24;;;
250813;0200;18;;;
250813;0300;19;;;
250813;0400;18;;;
250813;0500;20;;;
250813;0600;17;;;
250813;0700;14;;;
250813;0800;15;;;
250813;0900;14;;;
250813;1000;17;;;
250813;1100;15;;;
250813;1200;15;;;
250813;1300;23;;;
250813;1400;23;;;
250813;1500;25;;;
250813;1600;17;;;
250813;1700;19;;;
250813;1800;17;;;
250813;1900;12;;;
250813;2000;29;;;
250813;2100;25;;;
250813;2200;35;;;
250813;2300;45;;;
250814;0000;68;;;
250814;0100;44;;;
250814;0200;26;;;
250814;0300;20;;;
250814;0400;21;;;
250814;0500;22;;;
250814;0600;29;;;
250814;0700;33;;;
250814;0800;49;;;
250814;0900;30;;;
250814;1000;27;;;
250814;1100;25;;;
250814;1200;22;;;
250814;1300;21;;;
250814;1400;20;;;
250814;1500;18;;;
250814;1600;21;;;
250814;1700;22;;;
250814;1800;28;;;
250814;1900;28;;;
250814;2000;21;;;
250814;2100;26;;;
250814;2200;24;;;
250814;2300;21;;;
250815;0000;26;;;
250815;0100;23;;;
250815;0200;9;;;
250815;0300;10;;;
250815;0400;7;;;
250815;0500;4;;;
250815;0600;3;;;
250815;0700;7;;;
250815;0800;9;;;
250815;0900;8;;;
250815;1000;8;;;
250815;1100;5;;;
250815;1200;8;;;
250815;1300;8;;;
250815;1400;6;;;
250815;1500;21;;;
250815;1600;15;;;
250815;1700;11;;;
250815;1800;14;;;
250815;1900;29;;;
250815;2000;26;;;
250815;2100;19;;;
250815;2200;31;;;
250815;2300;34;;;
250816;0000;37;;;
250816;0100;42;;;
250816;0200;37;;;
250816;0300;34;;;
250816;0400;33;;;
250816;0500;27;;;
250816;0600;26;;;
250816;0700;42;;;
250816;0800;26;;;
250816;0900;26;;;
250816;1000;12;;;
250816;1100;13;;;
250816;1200;10;;;
250816;1300;10;;;
250816;1400;8;;;
250816;1500;11;;;
250816;1600;7;;;
250816;1700;16;;;
250816;1800;8;;;
250816;1900;19;;;
250816;2000;41;;;
250816;2100;18;;;
250816;2200;22;;;
250816;2300;22;;;
250817;0000;21;;;
250817;0100;25;;;
250817;0200;24;;;
250817;0300;21;;;
250817;0400;21;;;
250817;0500;14;;;
250817;0600;18;;;
250817;0700;24;;;
250817;0800;15;;;
250817;0900;14;;;
250817;1000;15;;;
250817;1100;22;;;
250817;1200;19;;;
250817;1300;22;;;
250817;1400;21;;;
250817;1500;13;;;
250817;1600;9;;;
250817;1700;15;;;
250817;1800;23;;;
250817;1900;30;;;
250817;2000;65;;;
250817;2100;83;;;
250817;2200;62;;;
250817;2300;112;;;
250818;0000;54;;;
250818;0100;17;;;
250818;0200;19;;;
250818;0300;17;;;
250818;0400;22;;;
250818;0500;18;;;
250818;0600;15;;;
250818;0700;12;;;
250818;0800;12;;;
250818;0900;16;;;
250818;1000;17;;;
250818;1100;15;;;
250818;1200;12;;;
250818;1300;13;;;
250818;1400;10;;;
250818;1500;14;;;
250818;1600;14;;;
250818;1700;18;;;
250818;1800;32;;;
250818;1900;105;;;
250818;2000;92;;;
250818;2100;42;;;
250818;2200;86;;;
250818;2300;42;;;
250819;0000;33;;;
250819;0100;47;;;
250819;0200;21;;;
250819;0300;27;;;
250819;0400;25;;;
250819;0500;17;;;
250819;0600;22;;;
250819;0700;22;;;
250819;0800;26;;;
250819;0900;29;;;
250819;1000;21;;;
250819;1100;18;;;
250819;1200;21;;;
250819;1300;14;;;
250819;1400;13;;;
250819;1500;9;;;
250819;1600;10;;;
250819;1700;11;;;
250819;1800;11;;;
250819;1900;12;;;
250819;2000;16;;;
250819;2100;15;;;
250819;2200;21;;;
250819;2300;30;;;
250820;0000;12;;;
250820;0100;23;;;
250820;0200;14;;;
250820;0300;8;;;
250820;0400;7;;;
250820;0500;12;;;
250820;0600;12;;;
250820;0700;12;;;
250820;0800;20;;;
250820;0900;12;;;
250820;1000;15;;;
250820;1100;17;;;
250820;1200;13;;;
250820;1300;7;;;
250820;1400;9;;;
250820;1500;6;;;
250820;1600;4;;;
250820;1700;11;;;
250820;1800;22;;;
250820;1900;25;;;
250820;2000;12;;;
250820;2100;20;;;
250820;2200;23;;;
250820;2300;12;;;
250821;0000;11;;;
250821;0100;8;;;
250821;0200;10;;;
250821;0300;8;;;
250821;0400;9;;;
250821;0500;9;;;
250821;0600;9;;;
250821;0700;9;;;
250821;0800;5;;;
250821;0900;6;;;
250821;1000;9;;;
250821;1100;13;;;
250821;1200;11;;;
250821;1300;6;;;
250821;1400;12;;;
250821;1500;10;;;
250821;1600;11;;;
250821;1700;9;;;
250821;1800;13;;;
250821;1900;10;;;
250821;2000;;;;
250821;2100;;;;
250821;2200;;;;
250821;2300;8;;;
250822;0000;;;;
250822;0100;5;;;
250822;0200;3;;;
250822;0300;4;;;
250822;0400;2;;;
250822;0500;4;;;
250822;0600;10;;;
250822;0700;13;;;
250822;0800;13;;;
250822;0900;7;;;
250822;1000;11;;;
250822;1100;7;;;
250822;1200;10;;;
250822;1300;13;;;
250822;1400;7;;;
250822;1500;6;;;
250822;1600;10;;;
250822;1700;10;;;
250822;1800;15;;;
250822;1900;21;;;
250822;2000;12;;;
250822;2100;8;;;
250822;2200;28;;;
250822;2300;35;;;
250823;0000;99;;;
250823;0100;48;;;
250823;0200;46;;;
250823;0300;17;;;
250823;0400;18;;;
250823;0500;25;;;
250823;0600;21;;;
250823;0700;31;;;
250823;0800;57;;;
250823;0900;15;;;
250823;1000;8;;;
250823;1100;8;;;
250823;1200;7;;;
250823;1300;4;;;
250823;1400;4;;;
250823;1500;4;;;
250823;1600;6;;;
250823;1700;4;;;
250823;1800;25;;;
250823;1900;33;;;
250823;2000;35;;;
250823;2100;45;;;
250823;2200;28;;;
250823;2300;20;;;
250824;0000;15;;;
250824;0100;17;;;
250824;0200;10;;;
250824;0300;17;;;
250824;0400;3;;;
250824;0500;14;;;
250824;0600;20;;;
250824;0700;12;;;
250824;0800;18;;;
250824;0900;11;;;
250824;1000;8;;;
250824;1100;4;;;
250824;1200;2;;;
250824;1300;2;;;
250824;1400;6;;;
250824;1500;9;;;
250824;1600;7;;;
250824;1700;9;;;
250824;1800;20;;;
250824;1900;42;;;
250824;2000;75;;;
250824;2100;30;;;
250824;2200;15;;;
250824;2300;17;;;
250825;0000;13;;;
250825;0100;14;;;
250825;0200;8;;;
250825;0300;8;;;
250825;0400;12;;;
250825;0500;7;;;
250825;0600;11;;;
250825;0700;18;;;
250825;0800;11;;;
250825;0900;9;;;
250825;1000;7;;;
250825;1100;9;;;
250825;1200;9;;;
250825;1300;;;;
250825;1400;;;;
250825;1500;;;;
250825;1600;5;;;
250825;1700;8;;;
250825;1800;29;;;
250825;1900;62;;;
250825;2000;43;;;
250825;2100;20;;;
250825;2200;13;;;
250825;2300;26;;;
250826;0000;5;;;
250826;0100;4;;;
250826;0200;5;;;
250826;0300;4;;;
250826;0400;5;;;
250826;0500;8;;;
250826;0600;6;;;
250826;0700;10;;;
250826;0800;10;;;
250826;0900;10;;;
250826;1000;14;;;
250826;1100;15;;;
250826;1200;19;;;
250826;1300;16;;;
250826;1400;18;;;
250826;1500;9;;;
250826;1600;11;;;
250826;1700;15;;;
250826;1800;22;;;
250826;1900;20;;;
250826;2000;32;;;
250826;2100;27;;;
250826;2200;40;;;
250826;2300;66;;;
250827;0000;28;;;
250827;0100;61;;;
250827;0200;69;;;
250827;0300;48;;;
250827;0400;35;;;
250827;0500;16;;;
250827;0600;22;;;
250827;0700;39;;;
250827;0800;45;;;
250827;0900;26;;;
250827;1000;27;;;
250827;1100;23;;;
250827;1200;23;;;
250827;1300;13;;;
250827;1400;16;;;
250827;1500;12;;;
250827;1600;11;;;
250827;1700;18;;;
250827;1800;19;;;
250827;1900;33;;;
250827;2000;30;;;
250827;2100;32;;;
250827;2200;26;;;
250827;2300;28;;;
250828;0000;21;;;
250828;0100;29;;;
250828;0200;22;;;
250828;0300;13;;;
250828;0400;12;;;
250828;0500;15;;;
250828;0600;20;;;
250828;0700;16;;;
250828;0800;16;;;
250828;0900;17;;;
250828;1000;14;;;
250828;1100;14;;;
250828;1200;17;;;
250828;1300;18;;;
250828;1400;18;;;
250828;1500;27;;;
250828;1600;13;;;
250828;1700;16;;;
250828;1800;22;;;
250828;1900;18;;;
250828;2000;20;;;
250828;2100;17;;;
250828;2200;27;;;
250828;2300;17;;;
250829;0000;18;;;
250829;0100;5;;;
250829;0200;6;;;
250829;0300;7;;;
250829;0400;5;;;
250829;0500;5;;;
250829;0600;6;;;
250829;0700;8;;;
250829;0800;6;;;
250829;0900;5;;;
250829;1000;11;;;
250829;1100;18;;;
250829;1200;13;;;
250829;1300;12;;;
250829;1400;9;;;
250829;1500;12;;;
250829;1600;11;;;
250829;1700;13;;;
250829;1800;44;;;
250829;1900;69;;;
250829;2000;50;;;
250829;2100;50;;;
250829;2200;45;;;
250829;2300;28;;;
250830;0000;37;;;
250830;0100;37;;;
250830;0200;32;;;
250830;0300;38;;;
250830;0400;29;;;
250830;0500;29;;;
250830;0600;25;;;
250830;0700;31;;;
250830;0800;26;;;
250830;0900;22;;;
250830;1000;15;;;
250830;1100;22;;;
250830;1200;8;;;
250830;1300;15;;;
250830;1400;19;;;
250830;1500;27;;;
250830;1600;30;;;
250830;1700;51;;;
250830;1800;36;;;
250830;1900;60;;;
250830;2000;35;;;
250830;2100;30;;;
250830;2200;31;;;
250830;2300;37;;;
250831;0000;45;;;
250831;0100;42;;;
250831;0200;45;;;
250831;0300;33;;;
250831;0400;38;;;
250831;0500;22;;;
250831;0600;34;;;
250831;0700;36;;;
250831;0800;30;;;
250831;0900;24;;;
250831;1000;19;;;
250831;1100;22;;;
250831;1200;16;;;
250831;1300;12;;;
250831;1400;16;;;
250831;1500;14;;;
250831;1600;11;;;
250831;1700;21;;;
250831;1800;25;;;
250831;1900;23;;;
250831;2000;40;;;
250831;2100;25;;;
250831;2200;45;;;
250831;2300;37;;;
250901;0000;40;;;
250901;0100;14;;;
250901;0200;19;;;
250901;0300;24;;;
250901;0400;24;;;
250901;0500;21;;;
250901;0600;9;;;
250901;0700;14;;;
250901;0800;10;;;
250901;0900;13;;;
250901;1000;16;;;
250901;1100;17;;;
250901;1200;16;;;
250901;1300;5;;;
250901;1400;16;;;
250901;1500;5;;;
250901;1600;5;;;
250901;1700;10;;;
250901;1800;18;;;
250901;1900;45;;;
250901;2000;39;;;
250901;2100;42;;;
250901;2200;29;;;
250901;2300;53;;;
250902;0000;28;;;
250902;0100;14;;;
250902;0200;8;;;
250902;0300;4;;;
250902;0400;5;;;
250902;0500;4;;;
250902;0600;5;;;
250902;0700;9;;;
250902;0800;6;;;
250902;0900;5;;;
250902;1000;6;;;
250902;1100;5;;;
250902;1200;7;;;
250902;1300;7;;;
250902;1400;11;;;
250902;1500;6;;;
250902;1600;1;;;
250902;1700;15;;;
250902;1800;29;;;
250902;1900;15;;;
250902;2000;31;;;
250902;2100;24;;;
250902;2200;18;;;
250902;2300;7;;;
250903;0000;5;;;
250903;0100;4;;;
250903;0200;2;;;
250903;0300;1;;;
250903;0400;4;;;
250903;0500;5;;;
250903;0600;4;;;
250903;0700;3;;;
250903;0800;5;;;
250903;0900;4;;;
250903;1000;6;;;
250903;1100;4;;;
250903;1200;3;;;
250903;1300;2;;;
250903;1400;3;;;
250903;1500;4;;;
250903;1600;5;;;
250903;1700;6;;;
250903;1800;7;;;
250903;1900;20;;;
250903;2000;10;;;
250903;2100;7;;;
250903;2200;6;;;
250903;2300;5;;;
250904;0000;5;;;
250904;0100;5;;;
250904;0200;3;;;
250904;0300;2;;;
250904;0400;2;;;
250904;0500;1;;;
250904;0600;1;;;
250904;0700;5;;;
250904;0800;8;;;
250904;0900;19;;;
250904;1000;17;;;
250904;1100;18;;;
250904;1200;20;;;
250904;1300;20;;;
250904;1400;19;;;
250904;1500;14;;;
250904;1600;18;;;
250904;1700;18;;;
250904;1800;15;;;
250904;1900;42;;;
250904;2000;40;;;
250904;2100;51;;;
250904;2200;55;;;
250904;2300;46;;;
250905;0000;103;;;
250905;0100;61;;;
250905;0200;32;;;
250905;0300;23;;;
250905;0400;22;;;
250905;0500;28;;;
250905;0600;28;;;
250905;0700;26;;;
250905;0800;57;;;
