FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
251001;1000;22;;;
251001;1100;13;;;
251001;1200;40;;;
251001;1300;88;;;
251001;1400;64;;;
251001;1500;78;;;
251001;1600;52;;;
251001;1700;31;;;
251001;1800;29;;;
251001;1900;65;;;
251001;2000;107;;;
251001;2100;85;;;
251001;2200;142;;;
251001;2300;89;;;
251002;0000;59;;;
251002;0100;40;;;
251002;0200;28;;;
251002;0300;24;;;
251002;0400;18;;;
251002;0500;28;;;
251002;0600;81;;;
251002;0700;247;;;
251002;0800;163;;;
251002;0900;74;;;
251002;1000;27;;;
251002;1100;30;;;
251002;1200;27;;;
251002;1300;22;;;
251002;1400;30;;;
251002;1500;40;;;
251002;1600;48;;;
251002;1700;56;;;
251002;1800;44;;;
251002;1900;34;;;
251002;2000;141;;;
251002;2100;120;;;
251002;2200;82;;;
251002;2300;73;;;
251003;0000;66;;;
251003;0100;51;;;
251003;0200;55;;;
251003;0300;47;;;
251003;0400;43;;;
251003;0500;56;;;
251003;0600;105;;;
251003;0700;313;;;
251003;0800;200;;;
251003;0900;45;;;
251003;1000;34;;;
251003;1100;31;;;
251003;1200;20;;;
251003;1300;18;;;
251003;1400;11;;;
251003;1500;7;;;
251003;1600;34;;;
251003;1700;11;;;
251003;1800;10;;;
251003;1900;8;;;
251003;2000;13;;;
251003;2100;;1;;
251003;2200;3;;;
251003;2300;7;;;
251004;0000;5;;;
251004;0100;4;;;
251004;0200;7;;;
251004;0300;;1;;
251004;0400;1;;;
251004;0500;1;;;
251004;0600;1;;;
251004;0700;6;;;
251004;0800;;1;;
251004;0900;7;;;
251004;1000;11;;;
251004;1100;11;;;
251004;1200;14;;;
251004;1300;15;;;
251004;1400;23;;;
251004;1500;13;;;
251004;1600;15;;;
251004;1700;10;;;
251004;1800;7;;;
251004;1900;17;;;
251004;2000;12;;;
251004;2100;20;;;
251004;2200;22;;;
251004;2300;11;;;
251005;0000;23;;;
251005;0100;35;;;
251005;0200;33;;;
251005;0300;18;;;
251005;0400;14;;;
251005;0500;6;;;
251005;0600;21;;;
251005;0700;32;;;
251005;0800;23;;;
251005;0900;27;;;
251005;1000;20;;;
251005;1100;19;;;
251005;1200;18;;;
251005;1300;25;;;
251005;1400;27;;;
251005;1500;23;;;
251005;1600;49;;;
251005;1700;35;;;
251005;1800;125;;;
251005;1900;142;;;
251005;2000;71;;;
251005;2100;29;;;
251005;2200;47;;;
251005;2300;42;;;
251006;0000;46;;;
251006;0100;57;;;
251006;0200;49;;;
251006;0300;34;;;
251006;0400;33;;;
251006;0500;30;;;
251006;0600;57;;;
251006;0700;163;;;
251006;0800;135;;;
251006;0900;107;;;
251006;1000;47;;;
251006;1100;59;;;
251006;1200;40;;;
251006;1300;39;;;
251006;1400;12;;;
251006;1500;18;;;
251006;1600;36;;;
251006;1700;37;;;
251006;1800;40;;;
251006;1900;71;;;
251006;2000;89;;;
251006;2100;76;;;
251006;2200;91;;;
251006;2300;81;;;
251007;0000;70;;;
251007;0100;63;;;
251007;0200;61;;;
251007;0300;63;;;
251007;0400;53;;;
251007;0500;82;;;
251007;0600;120;;;
251007;0700;252;;;
251007;0800;231;;;
251007;0900;77;;;
251007;1000;28;;;
251007;1100;35;;;
251007;1200;46;;;
251007;1300;54;;;
251007;1400;48;;;
251007;1500;48;;;
251007;1600;54;;;
251007;1700;51;;;
251007;1800;45;;;
251007;1900;60;;;
251007;2000;54;;;
251007;2100;72;;;
251007;2200;73;;;
251007;2300;57;;;
251008;0000;37;;;
251008;0100;33;;;
251008;0200;27;;;
251008;0300;26;;;
251008;0400;28;;;
251008;0500;48;;;
251008;0600;81;;;
251008;0700;193;;;
251008;0800;148;;;
251008;0900;54;;;
251008;1000;41;;;
251008;1100;50;;;
251008;1200;48;;;
251008;1300;38;;;
251008;1400;48;;;
251008;1500;42;;;
251008;1600;45;;;
251008;1700;47;;;
251008;1800;52;;;
251008;1900;77;;;
251008;2000;99;;;
251008;2100;61;;;
251008;2200;43;;;
251008;2300;35;;;
251009;0000;31;;;
251009;0100;32;;;
251009;0200;29;;;
251009;0300;41;;;
251009;0400;31;;;
251009;0500;34;;;
251009;0600;63;;;
251009;0700;151;;;
251009;0800;124;;;
251009;0900;61;;;
251009;1000;29;;;
251009;1100;19;;;
251009;1200;;;;
251009;1300;34;;;
251009;1400;38;;;
251009;1500;21;;;
251009;1600;17;;;
251009;1700;23;;;
251009;1800;23;;;
251009;1900;38;;;
251009;2000;39;;;
251009;2100;50;;;
251009;2200;31;;;
251009;2300;26;;;
251010;0000;44;;;
251010;0100;29;;;
251010;0200;19;;;
251010;0300;29;;;
251010;0400;28;;;
251010;0500;25;;;
251010;0600;46;;;
251010;0700;159;;;
251010;0800;79;;;
251010;0900;39;;;
251010;1000;20;;;
251010;1100;24;;;
251010;1200;27;;;
251010;1300;25;;;
251010;1400;21;;;
251010;1500;19;;;
251010;1600;18;;;
251010;1700;19;;;
251010;1800;35;;;
251010;1900;53;;;
251010;2000;58;;;
251010;2100;63;;;
251010;2200;51;;;
251010;2300;33;;;
251011;0000;40;;;
251011;0100;37;;;
251011;0200;21;;;
251011;0300;19;;;
251011;0400;12;;;
251011;0500;26;;;
251011;0600;44;;;
251011;0700;84;;;
251011;0800;80;;;
251011;0900;28;;;
251011;1000;12;;;
251011;1100;26;;;
251011;1200;21;;;
251011;1300;9;;;
251011;1400;11;;;
251011;1500;18;;;
251011;1600;38;;;
251011;1700;29;;;
251011;1800;29;;;
251011;1900;64;;;
251011;2000;142;;;
251011;2100;116;;;
251011;2200;109;;;
251011;2300;91;;;
251012;0000;89;;;
251012;0100;66;;;
251012;0200;33;;;
251012;0300;26;;;
251012;0400;31;;;
251012;0500;29;;;
251012;0600;43;;;
251012;0700;99;;;
251012;0800;93;;;
251012;0900;57;;;
251012;1000;19;;;
251012;1100;16;;;
251012;1200;126;;;
251012;1300;154;;;
251012;1400;100;;;
251012;1500;57;;;
251012;1600;34;;;
251012;1700;26;;;
251012;1800;43;;;
251012;1900;46;;;
251012;2000;58;;;
251012;2100;78;;;
251012;2200;47;;;
251012;2300;48;;;
251013;0000;48;;;
251013;0100;40;;;
251013;0200;31;;;
251013;0300;28;;;
251013;0400;32;;;
251013;0500;44;;;
251013;0600;100;;;
251013;0700;180;;;
251013;0800;135;;;
251013;0900;48;;;
251013;1000;24;;;
251013;1100;23;;;
251013;1200;25;;;
251013;1300;42;;;
251013;1400;51;;;
251013;1500;51;;;
251013;1600;41;;;
251013;1700;32;;;
251013;1800;19;;;
251013;1900;33;;;
251013;2000;37;;;
251013;2100;51;;;
251013;2200;40;;;
251013;2300;35;;;
251014;0000;29;;;
251014;0100;27;;;
251014;0200;25;;;
251014;0300;22;;;
251014;0400;17;;;
251014;0500;33;;;
251014;0600;49;;;
251014;0700;108;;;
251014;0800;57;;;
251014;0900;37;;;
251014;1000;27;;;
251014;1100;26;;;
251014;1200;;;28;
251014;1300;;;28;
251014;1400;;;28;
251014;1500;;;28;
251014;1600;;;28;
251014;1700;;;28;
251014;1800;;;28;
251014;1900;;;28;
251014;2000;;;28;
251014;2100;;;28;
251014;2200;;;28;
251014;2300;;;28;
251015;0000;;;28;
251015;0100;;;28;
251015;0200;;;28;
251015;0300;;;28;
251015;0400;;;28;
251015;0500;;;28;
251015;0600;;;28;
251015;0700;;;28;
251015;0800;;;28;
251015;0900;;;28;
251015;1000;;;28;
251015;1100;;;28;
251015;1200;18;;;
251015;1300;37;;;
251015;1400;58;;;
251015;1500;30;;;
251015;1600;35;;;
251015;1700;96;;;
251015;1800;201;;;
251015;1900;75;;;
251015;2000;38;;;
251015;2100;48;;;
251015;2200;52;;;
251015;2300;48;;;
251016;0000;56;;;
251016;0100;47;;;
251016;0200;49;;;
251016;0300;48;;;
251016;0400;43;;;
251016;0500;38;;;
251016;0600;82;;;
251016;0700;196;;;
251016;0800;117;;;
251016;0900;36;;;
251016;1000;60;;;
251016;1100;119;;;
251016;1200;68;;;
251016;1300;97;;;
251016;1400;80;;;
251016;1500;45;;;
251016;1600;69;;;
251016;1700;78;;;
251016;1800;62;;;
251016;1900;49;;;
251016;2000;52;;;
251016;2100;53;;;
251016;2200;82;;;
251016;2300;59;;;
251017;0000;45;;;
251017;0100;35;;;
251017;0200;34;;;
251017;0300;38;;;
251017;0400;33;;;
251017;0500;46;;;
251017;0600;64;;;
251017;0700;262;;;
251017;0800;185;;;
251017;0900;62;;;
251017;1000;28;;;
251017;1100;33;;;
251017;1200;40;;;
251017;1300;58;;;
251017;1400;49;;;
251017;1500;75;;;
251017;1600;96;;;
251017;1700;69;;;
251017;1800;44;;;
251017;1900;61;;;
251017;2000;82;;;
251017;2100;106;;;
251017;2200;107;;;
251017;2300;88;;;
251018;0000;71;;;
251018;0100;60;;;
251018;0200;56;;;
251018;0300;46;;;
251018;0400;55;;;
251018;0500;60;;;
251018;0600;61;;;
251018;0700;100;;;
251018;0800;83;;;
251018;0900;32;;;
251018;1000;27;;;
251018;1100;31;;;
251018;1200;26;;;
251018;1300;25;;;
251018;1400;27;;;
251018;1500;33;;;
251018;1600;31;;;
251018;1700;28;;;
251018;1800;31;;;
251018;1900;32;;;
251018;2000;29;;;
251018;2100;39;;;
251018;2200;53;;;
251018;2300;57;;;
251019;0000;47;;;
251019;0100;39;;;
251019;0200;43;;;
251019;0300;43;;;
251019;0400;46;;;
251019;0500;29;;;
251019;0600;39;;;
251019;0700;67;;;
251019;0800;45;;;
251019;0900;19;;;
251019;1000;25;;;
251019;1100;29;;;
251019;1200;24;;;
251019;1300;16;;;
251019;1400;14;;;
251019;1500;13;;;
251019;1600;10;;;
251019;1700;13;;;
251019;1800;22;;;
251019;1900;26;;;
251019;2000;32;;;
251019;2100;23;;;
251019;2200;34;;;
251019;2300;25;;;
251020;0000;30;;;
251020;0100;37;;;
251020;0200;29;;;
251020;0300;29;;;
251020;0400;29;;;
251020;0500;38;;;
251020;0600;30;;;
251020;0700;122;;;
251020;0800;63;;;
251020;0900;19;;;
251020;1000;20;;;
251020;1100;25;;;
251020;1200;24;;;
251020;1300;22;;;
251020;1400;27;;;
251020;1500;30;;;
251020;1600;25;;;
251020;1700;46;;;
251020;1800;42;;;
251020;1900;45;;;
251020;2000;29;;;
251020;2100;29;;;
251020;2200;29;;;
251020;2300;40;;;
251021;0000;27;;;
251021;0100;48;;;
251021;0200;41;;;
251021;0300;29;;;
251021;0400;36;;;
251021;0500;24;;;
251021;0600;65;;;
251021;0700;209;;;
251021;0800;93;;;
251021;0900;28;;;
251021;1000;27;;;
251021;1100;30;;;
251021;1200;39;;;
251021;1300;48;;;
251021;1400;46;;;
251021;1500;37;;;
251021;1600;34;;;
251021;1700;30;;;
251021;1800;32;;;
251021;1900;38;;;
251021;2000;33;;;
251021;2100;42;;;
251021;2200;63;;;
251021;2300;35;;;
251022;0000;39;;;
251022;0100;36;;;
251022;0200;32;;;
251022;0300;39;;;
251022;0400;44;;;
251022;0500;60;;;
251022;0600;74;;;
251022;0700;138;;;
251022;0800;59;;;
251022;0900;29;;;
251022;1000;30;;;
251022;1100;32;;;
251022;1200;30;;;
251022;1300;33;;;
251022;1400;28;;;
251022;1500;27;;;
251022;1600;25;;;
251022;1700;26;;;
251022;1800;21;;;
251022;1900;24;;;
251022;2000;40;;;
251022;2100;19;;;
251022;2200;28;;;
251022;2300;27;;;
251023;0000;15;;;
251023;0100;10;;;
251023;0200;17;;;
251023;0300;22;;;
251023;0400;26;;;
251023;0500;34;;;
251023;0600;48;;;
251023;0700;142;;;
251023;0800;109;;;
251023;0900;34;;;
251023;1000;27;;;
251023;1100;29;;;
251023;1200;27;;;
251023;1300;29;;;
251023;1400;35;;;
251023;1500;26;;;
251023;1600;25;;;
251023;1700;27;;;
251023;1800;28;;;
251023;1900;36;;;
