FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
250812;0600;;;;
250812;0700;;;;
250812;0800;;;;
250812;0900;;;;
250812;1000;;;;
250812;1100;;;;
250812;1200;;;;
250812;1300;;;;
250812;1400;32;;;
250812;1500;36;;;
250812;1600;34;;;
250812;1700;32;;;
250812;1800;46;;;
250812;1900;39;;;
250812;2000;44;;;
250812;2100;31;;;
250812;2200;24;;;
250812;2300;29;;;
250813;0000;33;;;
250813;0100;70;;;
250813;0200;49;;;
250813;0300;52;;;
250813;0400;53;;;
250813;0500;46;;;
250813;0600;40;;;
250813;0700;30;;;
250813;0800;42;;;
250813;0900;51;;;
250813;1000;46;;;
250813;1100;62;;;
250813;1200;61;;;
250813;1300;39;;;
250813;1400;43;;;
250813;1500;45;;;
250813;1600;43;;;
250813;1700;39;;;
250813;1800;41;;;
250813;1900;42;;;
250813;2000;40;;;
250813;2100;30;;;
250813;2200;31;;;
250813;2300;31;;;
250814;0000;27;;;
250814;0100;23;;;
250814;0200;27;;;
250814;0300;24;;;
250814;0400;25;;;
250814;0500;22;;;
250814;0600;21;;;
250814;0700;23;;;
250814;0800;24;;;
250814;0900;22;;;
250814;1000;30;;;
250814;1100;43;;;
250814;1200;46;;;
250814;1300;28;;;
250814;1400;25;;;
250814;1500;26;;;
250814;1600;41;;;
250814;1700;47;;;
250814;1800;76;;;
250814;1900;47;;;
250814;2000;28;;;
250814;2100;24;;;
250814;2200;31;;;
250814;2300;34;;;
250815;0000;31;;;
250815;0100;23;;;
250815;0200;23;;;
250815;0300;22;;;
250815;0400;31;;;
250815;0500;26;;;
250815;0600;26;;;
250815;0700;32;;;
250815;0800;27;;;
250815;0900;29;;;
250815;1000;30;;;
250815;1100;25;;;
250815;1200;29;;;
250815;1300;25;;;
250815;1400;26;;;
250815;1500;26;;;
250815;1600;21;;;
250815;1700;32;;;
250815;1800;22;;;
250815;1900;16;;;
250815;2000;31;;;
250815;2100;16;;;
250815;2200;21;;;
250815;2300;39;;;
250816;0000;47;;;
250816;0100;53;;;
250816;0200;65;;;
250816;0300;58;;;
250816;0400;84;;;
250816;0500;54;;;
250816;0600;65;;;
250816;0700;79;;;
250816;0800;95;;;
250816;0900;62;;;
250816;1000;47;;;
250816;1100;46;;;
250816;1200;35;;;
250816;1300;32;;;
250816;1400;27;;;
250816;1500;38;;;
250816;1600;34;;;
250816;1700;32;;;
250816;1800;40;;;
250816;1900;29;;;
250816;2000;27;;;
250816;2100;24;;;
250816;2200;29;;;
250816;2300;26;;;
250817;0000;20;;;
250817;0100;20;;;
250817;0200;16;;;
250817;0300;15;;;
250817;0400;5;;;
250817;0500;4;;;
250817;0600;7;;;
250817;0700;6;;;
250817;0800;5;;;
250817;0900;4;;;
250817;1000;4;;;
250817;1100;7;;;
250817;1200;15;;;
250817;1300;15;;;
250817;1400;21;;;
250817;1500;32;;;
250817;1600;41;;;
250817;1700;129;;;
250817;1800;150;;;
250817;1900;85;;;
250817;2000;51;;;
250817;2100;58;;;
250817;2200;53;;;
250817;2300;62;;;
250818;0000;40;;;
250818;0100;19;;;
250818;0200;19;;;
250818;0300;21;;;
250818;0400;23;;;
250818;0500;32;;;
250818;0600;42;;;
250818;0700;73;;;
250818;0800;104;;;
250818;0900;90;;;
250818;1000;22;;;
250818;1100;51;;;
250818;1200;;370;;
250818;1300;;396;;
250818;1400;;;;
250818;1500;;;;
250818;1600;;;;
250818;1700;;;;
250818;1800;;;;
250818;1900;;;;
250818;2000;;;;
250818;2100;;;;
250818;2200;;;;
250818;2300;;;;
250819;0000;;;;
250819;0100;;;;
250819;0200;;;;
250819;0300;;;;
250819;0400;;;;
250819;0500;;;;
250819;0600;;;;
250819;0700;;;;
250819;0800;;;;
250819;0900;;;;
250819;1000;;;;
250819;1100;21;;;
250819;1200;15;;;
250819;1300;15;;;
250819;1400;11;;;
250819;1500;15;;;
250819;1600;15;;;
250819;1700;21;;;
250819;1800;55;;;
250819;1900;41;;;
250819;2000;53;;;
250819;2100;150;;;
250819;2200;166;;;
250819;2300;173;;;
250820;0000;85;;;
250820;0100;64;;;
250820;0200;53;;;
250820;0300;39;;;
250820;0400;34;;;
250820;0500;39;;;
250820;0600;68;;;
250820;0700;175;;;
250820;0800;136;;;
250820;0900;66;;;
250820;1000;39;;;
250820;1100;33;;;
250820;1200;25;;;
250820;1300;17;;;
250820;1400;21;;;
250820;1500;22;;;
250820;1600;28;;;
250820;1700;33;;;
250820;1800;41;;;
250820;1900;40;;;
250820;2000;44;;;
250820;2100;36;;;
250820;2200;41;;;
250820;2300;54;;;
250821;0000;77;;;
250821;0100;54;;;
250821;0200;63;;;
250821;0300;60;;;
250821;0400;24;;;
250821;0500;15;;;
250821;0600;20;;;
250821;0700;20;;;
250821;0800;21;;;
250821;0900;23;;;
250821;1000;21;;;
250821;1100;22;;;
250821;1200;21;;;
250821;1300;24;;;
250821;1400;18;;;
250821;1500;23;;;
250821;1600;19;;;
250821;1700;25;;;
250821;1800;23;;;
250821;1900;21;;;
250821;2000;17;;;
250821;2100;19;;;
250821;2200;18;;;
250821;2300;17;;;
250822;0000;16;;;
250822;0100;12;;;
250822;0200;12;;;
250822;0300;14;;;
250822;0400;14;;;
250822;0500;12;;;
250822;0600;11;;;
250822;0700;25;;;
250822;0800;18;;;
250822;0900;18;;;
250822;1000;14;;;
250822;1100;18;;;
250822;1200;21;;;
250822;1300;17;;;
250822;1400;34;;;
250822;1500;115;;;
250822;1600;369;;;
250822;1700;312;;;
250822;1800;198;;;
250822;1900;149;;;
250822;2000;88;;;
250822;2100;50;;;
250822;2200;37;;;
250822;2300;63;;;
250823;0000;;;;
250823;0100;78;;;
250823;0200;84;;;
250823;0300;79;;;
250823;0400;75;;;
250823;0500;86;;;
250823;0600;116;;;
250823;0700;152;;;
250823;0800;154;;;
250823;0900;179;;;
250823;1000;181;;;
250823;1100;135;;;
250823;1200;111;;;
250823;1300;47;;;
250823;1400;31;;;
250823;1500;46;;;
250823;1600;53;;;
250823;1700;67;;;
250823;1800;47;;;
250823;1900;50;;;
250823;2000;44;;;
250823;2100;46;;;
250823;2200;88;;;
250823;2300;51;;;
250824;0000;39;;;
250824;0100;58;;;
250824;0200;72;;;
250824;0300;80;;;
250824;0400;83;;;
250824;0500;65;;;
250824;0600;104;;;
250824;0700;117;;;
250824;0800;83;;;
250824;0900;61;;;
250824;1000;46;;;
250824;1100;45;;;
250824;1200;33;;;
250824;1300;37;;;
250824;1400;27;;;
250824;1500;38;;;
250824;1600;41;;;
250824;1700;40;;;
250824;1800;37;;;
250824;1900;39;;;
250824;2000;48;;;
250824;2100;33;;;
250824;2200;36;;;
250824;2300;32;;;
250825;0000;54;;;
250825;0100;61;;;
250825;0200;35;;;
250825;0300;64;;;
250825;0400;52;;;
250825;0500;55;;;
250825;0600;75;;;
250825;0700;164;;;
250825;0800;132;;;
250825;0900;88;;;
250825;1000;69;;;
250825;1100;54;;;
250825;1200;53;;;
250825;1300;35;;;
250825;1400;42;;;
250825;1500;50;;;
250825;1600;57;;;
250825;1700;60;;;
250825;1800;67;;;
250825;1900;73;;;
250825;2000;132;;;
250825;2100;197;;;
250825;2200;98;;;
250825;2300;97;;;
250826;0000;71;;;
250826;0100;74;;;
250826;0200;58;;;
250826;0300;57;;;
250826;0400;23;;;
250826;0500;16;;;
250826;0600;13;;;
250826;0700;10;;;
250826;0800;28;;;
250826;0900;27;;;
250826;1000;30;;;
250826;1100;27;;;
250826;1200;39;;;
250826;1300;33;;;
250826;1400;38;;;
250826;1500;36;;;
250826;1600;34;;;
250826;1700;45;;;
250826;1800;55;;;
250826;1900;51;;;
