FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
251116;0800;1;;;
251116;0900;4;;;
251116;1000;21;;;
251116;1100;30;;;
251116;1200;30;;;
251116;1300;28;;;
251116;1400;13;;;
251116;1500;;;;
251116;1600;3;;;
251116;1700;18;;;
251116;1800;24;;;
251116;1900;13;;;
251116;2000;1;;;
251116;2100;;;;
251116;2200;;;;
251116;2300;1;;;
251117;0000;1;;;
251117;0100;1;;;
251117;0200;2;;;
251117;0300;11;;;
251117;0400;24;;;
251117;0500;19;;;
251117;0600;20;;;
251117;0700;10;;;
251117;0800;10;;;
251117;0900;12;;;
251117;1000;18;;;
251117;1100;19;;;
251117;1200;39;;;
251117;1300;17;;;
251117;1400;10;;;
251117;1500;21;;;
251117;1600;22;;;
251117;1700;16;;;
251117;1800;16;;;
251117;1900;14;;;
251117;2000;4;;;
251117;2100;1;;;
251117;2200;1;;;
251117;2300;6;;;
251118;0000;10;;;
251118;0100;11;;;
251118;0200;9;;;
251118;0300;4;;;
251118;0400;3;;;
251118;0500;7;;;
251118;0600;13;;;
251118;0700;7;;;
251118;0800;5;;;
251118;0900;11;;;
251118;1000;23;;;
251118;1100;23;;;
251118;1200;20;;;
251118;1300;16;;;
251118;1400;13;;;
251118;1500;10;;;
251118;1600;12;;;
251118;1700;17;;;
251118;1800;17;;;
251118;1900;16;;;
251118;2000;15;;;
251118;2100;12;;;
251118;2200;16;;;
251118;2300;19;;;
251119;0000;13;;;
251119;0100;7;;;
251119;0200;2;;;
251119;0300;1;;;
251119;0400;1;;;
251119;0500;8;;;
251119;0600;15;;;
251119;0700;4;;;
251119;0800;1;;;
251119;0900;12;;;
251119;1000;19;;;
251119;1100;20;;;
251119;1200;27;;;
251119;1300;29;;;
251119;1400;29;;;
251119;1500;25;;;
251119;1600;20;;;
251119;1700;17;;;
251119;1800;12;;;
251119;1900;3;;;
251119;2000;1;;;
251119;2100;4;;;
251119;2200;4;;;
251119;2300;5;;;
251120;0000;6;;;
251120;0100;4;;;
251120;0200;9;;;
251120;0300;10;;;
251120;0400;10;;;
251120;0500;9;;;
251120;0600;22;;;
251120;0700;14;;;
251120;0800;7;;;
251120;0900;2;;;
251120;1000;6;;;
251120;1100;17;;;
251120;1200;22;;;
251120;1300;;;;
251120;1400;;;;
251120;1500;;;1;
251120;1600;;;;
251120;1700;;;;
251120;1800;;;;
251120;1900;;;;
251120;2000;;;;
251120;2100;;;;
251120;2200;;;;
251120;2300;;;;
251121;0000;;;;
251121;0100;;;;
251121;0200;;;;
251121;0300;;;;
251121;0400;;;;
251121;0500;12;;;
251121;0600;25;;;
251121;0700;19;;;
251121;0800;19;;;
251121;0900;16;;;
251121;1000;15;;;
251121;1100;8;;;
251121;1200;15;;;
251121;1300;30;;;
251121;1400;34;;;
251121;1500;26;;;
251121;1600;19;;;
251121;1700;5;;;
251121;1800;;;;
251121;1900;3;;;
251121;2000;5;;;
251121;2100;1;;;
251121;2200;1;;;
251121;2300;1;;;
251122;0000;8;;;
251122;0100;12;;;
251122;0200;8;;;
251122;0300;2;;;
251122;0400;1;;;
251122;0500;1;;;
251122;0600;5;;;
251122;0700;5;;;
251122;0800;16;;;
251122;0900;18;;;
251122;1000;17;;;
251122;1100;12;;;
251122;1200;4;;;
251122;1300;6;;;
251122;1400;13;;;
251122;1500;12;;;
251122;1600;12;;;
251122;1700;15;;;
251122;1800;18;;;
251122;1900;22;;;
251122;2000;16;;;
251122;2100;6;;;
251122;2200;6;;;
251122;2300;6;;;
251123;0000;5;;;
251123;0100;9;;;
251123;0200;9;;;
251123;0300;3;;;
251123;0400;;;;
251123;0500;1;;;
251123;0600;1;;;
251123;0700;2;;;
251123;0800;;;;
251123;0900;;;;
251123;1000;2;;;
251123;1100;7;;;
251123;1200;11;;;
251123;1300;15;;;
251123;1400;13;;;
251123;1500;13;;;
251123;1600;21;;;
251123;1700;23;;;
251123;1800;25;;;
251123;1900;23;;;
251123;2000;15;;;
251123;2100;6;;;
251123;2200;4;;;
251123;2300;6;;;
251124;0000;9;;;
251124;0100;18;;;
251124;0200;16;;;
251124;0300;9;;;
251124;0400;2;;;
251124;0500;2;;;
251124;0600;1;;;
251124;0700;1;;;
251124;0800;10;;;
251124;0900;17;;;
251124;1000;14;;;
251124;1100;12;;;
251124;1200;13;;;
251124;1300;14;;;
251124;1400;13;;;
251124;1500;12;;;
251124;1600;13;;;
251124;1700;16;;;
251124;1800;13;;;
251124;1900;15;;;
251124;2000;10;;;
251124;2100;3;;;
251124;2200;1;;;
251124;2300;1;;;
251125;0000;3;;;
251125;0100;10;;;
251125;0200;5;;;
251125;0300;;;;
251125;0400;;;;
251125;0500;6;;;
251125;0600;13;;;
251125;0700;14;;;
251125;0800;17;;;
251125;0900;17;;;
