Fecha;Estacion_seleccionada;PromedioDiario_MP10;ICAP_MP10;ICAP_mod_MP10;PromedioDiario_MP2_5;ICAP_MP2_5;ICAP_mod_MP2_5;condicion_final;condicion_mod
2026-01-28;Quilpue_Gimnasio;24.29;18.69;53.98;6.29;12.58;41.94;Bueno;Bueno
2026-01-29;Vina_del_Mar;18.71;14.39;41.57;6.62;13.25;44.17;Bueno;Bueno
2026-01-30;Vina_del_Mar;16.04;12.34;35.65;4.96;9.92;33.06;Bueno;Bueno
2026-01-31;Quilpue_Gimnasio;12.83;9.87;28.52;4.71;9.42;31.39;Bueno;Bueno
2026-02-01;Quilpue_Gimnasio;13.04;10.03;28.98;5.42;10.83;36.11;Bueno;Bueno
2026-02-02;Quilpue_Gimnasio;11.88;9.13;26.39;3.33;6.67;22.22;Bueno;Bueno
2026-02-03;Quilpue_Gimnasio;13.0;10.0;28.89;3.21;6.42;21.39;Bueno;Bueno
2026-02-04;Quilpue_Gimnasio;14.3;11.0;31.79;3.74;7.48;24.93;Bueno;Bueno
2026-02-05;Quilpue_Gimnasio;17.62;13.56;39.17;4.71;9.42;31.39;Bueno;Bueno
2026-02-06;Quilpue_Gimnasio;29.42;22.63;65.37;6.92;13.83;46.11;Bueno;Bueno
2026-02-07;Quilpue_Gimnasio;32.42;24.94;72.04;8.62;17.25;57.5;Bueno;Bueno
2026-02-08;Quilpue_Gimnasio;14.58;11.22;32.41;3.88;7.75;25.83;Bueno;Bueno
2026-02-09;Quilpue_Gimnasio;17.0;13.08;37.78;3.5;7.0;23.33;Bueno;Bueno
2026-02-10;Quilpue_Gimnasio;20.96;16.12;46.57;4.21;8.42;28.06;Bueno;Bueno
2026-02-11;Quilpue_Gimnasio;34.54;26.57;76.76;6.46;12.92;43.06;Bueno;Bueno
2026-02-12;Quilpue_Gimnasio;35.67;27.44;79.26;8.96;17.92;59.72;Bueno;Bueno
2026-02-13;Quilpue_Gimnasio;34.58;26.6;76.85;6.71;13.42;44.72;Bueno;Bueno
2026-02-14;Quilpue_Gimnasio;25.08;19.29;55.74;7.08;14.17;47.22;Bueno;Bueno
2026-02-15;Quilpue_Gimnasio;19.42;14.94;43.15;8.21;16.42;54.72;Bueno;Bueno
2026-02-16;Quilpue_Gimnasio;21.83;16.79;48.52;5.42;10.83;36.11;Bueno;Bueno
2026-02-17;Quilpue_Gimnasio;29.58;22.76;65.74;3.88;7.75;25.83;Bueno;Bueno
2026-02-18;Quilpue_Gimnasio;35.75;27.5;79.44;6.67;13.33;44.44;Bueno;Bueno
2026-02-19;Quilpue_Gimnasio;39.33;30.26;87.41;10.5;21.0;70.0;Bueno;Bueno
2026-02-20;Quilpue_Gimnasio;35.42;27.24;78.7;11.17;22.33;74.44;Bueno;Bueno
2026-02-21;Quilpue_Gimnasio;37.67;28.97;83.7;11.62;23.25;77.5;Bueno;Bueno
2026-02-22;Quilpue_Gimnasio;26.12;20.1;58.06;11.88;23.75;79.17;Bueno;Bueno
2026-02-23;Quilpue_Gimnasio;30.79;23.69;68.43;13.25;26.5;88.33;Bueno;Bueno
2026-02-24;Quilpue_Gimnasio;28.17;21.67;62.59;12.5;25.0;83.33;Bueno;Bueno
2026-02-25;Quilpue_Gimnasio;29.54;22.72;65.65;10.92;21.83;72.78;Bueno;Bueno
2026-02-26;Quilpue_Gimnasio;31.75;24.42;70.56;8.33;16.67;55.56;Bueno;Bueno
2026-02-27;Quilpue_Gimnasio;26.12;20.1;58.06;7.0;14.0;46.67;Bueno;Bueno
2026-02-28;Quilpue_Gimnasio;24.42;18.78;54.26;5.5;11.0;36.67;Bueno;Bueno
2026-03-01;Quilpue_Gimnasio;21.79;16.76;48.43;5.25;10.5;35.0;Bueno;Bueno
2026-03-02;Quilpue_Gimnasio;24.79;19.07;55.09;5.25;10.5;35.0;Bueno;Bueno
2026-03-03;Quilpue_Gimnasio;34.08;26.22;75.74;7.29;14.58;48.61;Bueno;Bueno
2026-03-04;Quilpue_Gimnasio;42.0;32.31;93.33;10.79;21.58;71.94;Bueno;Bueno
2026-03-05;Quilpue_Gimnasio;43.88;33.75;97.5;13.29;26.58;88.61;Bueno;Bueno
2026-03-06;Quilpue_Gimnasio;45.42;34.94;100.68;11.67;23.33;77.78;Bueno;Regular
2026-03-07;Quilpue_Gimnasio;19.62;15.1;43.61;8.21;16.42;54.72;Bueno;Bueno
2026-03-08;Quilpue_Gimnasio;21.08;16.22;46.85;7.42;14.83;49.44;Bueno;Bueno
2026-03-09;Quilpue_Gimnasio;30.17;23.21;67.04;7.46;14.92;49.72;Bueno;Bueno
2026-03-10;Quilpue_Gimnasio;32.92;25.32;73.15;7.71;15.42;51.39;Bueno;Bueno
2026-03-11;Quilpue_Gimnasio;26.8;20.62;59.56;7.2;14.4;48.0;Bueno;Bueno
2026-03-12;Quilpue_Gimnasio;38.12;29.33;84.72;10.62;21.25;70.83;Bueno;Bueno
2026-03-13;Quilpue_Gimnasio;31.33;24.1;69.63;9.75;19.5;65.0;Bueno;Bueno
2026-03-14;Quilpue_Gimnasio;32.46;24.97;72.13;10.21;20.42;68.06;Bueno;Bueno
2026-03-15;Quilpue_Gimnasio;16.0;12.31;35.56;4.42;8.83;29.44;Bueno;Bueno
2026-03-16;Quilpue_Gimnasio;18.83;14.49;41.85;6.62;13.25;44.17;Bueno;Bueno
2026-03-17;Quilpue_Gimnasio;21.38;16.44;47.5;4.67;9.33;31.11;Bueno;Bueno
2026-03-18;Quilpue_Gimnasio;35.46;27.28;78.8;9.79;19.58;65.28;Bueno;Bueno
2026-03-19;Quilpue_Gimnasio;27.17;20.9;60.37;7.58;15.17;50.56;Bueno;Bueno
2026-03-20;Quilpue_Gimnasio;16.5;12.69;36.67;4.46;8.92;29.72;Bueno;Bueno
2026-03-21;Quilpue_Gimnasio;13.96;10.74;31.02;4.12;8.25;27.5;Bueno;Bueno
2026-03-22;Quilpue_Gimnasio;13.92;10.71;30.93;4.0;8.0;26.67;Bueno;Bueno
2026-03-23;Quilpue_Gimnasio;25.83;19.87;57.41;7.38;14.75;49.17;Bueno;Bueno
2026-03-24;Quilpue_Gimnasio;23.54;18.11;52.31;8.33;16.67;55.56;Bueno;Bueno
2026-03-25;Quilpue_Gimnasio;30.0;23.08;66.67;9.79;19.58;65.28;Bueno;Bueno
2026-03-26;Quilpue_Gimnasio;33.29;25.61;73.98;11.0;22.0;73.33;Bueno;Bueno
2026-03-27;Quilpue_Gimnasio;35.38;27.21;78.61;15.17;30.33;100.36;Bueno;Regular
2026-03-28;Quilpue_Gimnasio;20.21;15.54;44.91;8.67;17.33;57.78;Bueno;Bueno
2026-03-29;Quilpue_Gimnasio;22.33;17.18;49.63;7.96;15.92;53.06;Bueno;Bueno
2026-03-30;Quilpue_Gimnasio;31.71;24.39;70.46;10.46;20.92;69.72;Bueno;Bueno
2026-03-31;Quilpue_Gimnasio;20.62;15.87;45.83;9.08;18.17;60.56;Bueno;Bueno
2026-04-01;Quilpue_Gimnasio;29.62;22.79;65.83;11.38;22.75;75.83;Bueno;Bueno
2026-04-02;Quilpue_Gimnasio;34.33;26.41;76.3;12.33;24.67;82.22;Bueno;Bueno
2026-04-03;Quilpue_Gimnasio;38.42;29.55;85.37;15.38;30.75;100.81;Bueno;Regular
2026-04-04;Quilpue_Gimnasio;45.46;34.97;100.75;16.58;33.17;103.42;Bueno;Regular
2026-04-05;Quilpue_Gimnasio;17.96;13.81;39.91;6.38;12.75;42.5;Bueno;Bueno
2026-04-06;Quilpue_Gimnasio;26.33;20.26;58.52;8.12;16.25;54.17;Bueno;Bueno
2026-04-07;Quilpue_Gimnasio;41.92;32.24;93.15;12.42;24.83;82.78;Bueno;Bueno
2026-04-08;Quilpue_Gimnasio;36.0;27.69;80.0;14.04;28.09;93.62;Bueno;Bueno
2026-04-09;Quilpue_Gimnasio;29.88;22.98;66.39;13.46;26.92;89.72;Bueno;Bueno
2026-04-10;Quilpue_Gimnasio;24.75;19.04;55.0;12.58;25.17;83.89;Bueno;Bueno
