Fecha;Estacion_seleccionada;PromedioDiario_MP10;ICAP_MP10;ICAP_mod_MP10;PromedioDiario_MP2_5;ICAP_MP2_5;ICAP_mod_MP2_5;condicion_final;condicion_mod
2025-11-07;Universidad_de_Talca;25.62;19.71;56.94;4.71;9.42;31.39;Bueno;Bueno
2025-11-08;Universidad_de_Talca;33.46;25.74;74.35;6.42;12.83;42.78;Bueno;Bueno
2025-11-09;Curico;20.88;16.06;46.39;7.5;15.0;50.0;Bueno;Bueno
2025-11-10;Universidad_de_Talca;32.91;25.32;73.14;4.0;8.0;26.67;Bueno;Bueno
2025-11-11;Universidad_de_Talca;22.12;17.02;49.17;2.29;4.58;15.28;Bueno;Bueno
2025-11-12;Universidad_de_Talca;57.25;44.04;120.1;5.5;11.0;36.67;Bueno;Regular
2025-11-13;Universidad_de_Talca;57.0;43.85;119.69;5.29;10.58;35.28;Bueno;Regular
2025-11-14;Curico;34.92;26.86;77.59;10.67;21.33;71.11;Bueno;Bueno
2025-11-15;Universidad_de_Talca;27.83;21.41;61.85;5.04;10.08;33.61;Bueno;Bueno
2025-11-16;Universidad_de_Talca;21.5;16.54;47.78;3.79;7.58;25.28;Bueno;Bueno
2025-11-17;Universidad_de_Talca;76.21;58.62;151.4;7.04;14.08;46.94;Bueno;Regular
2025-11-18;Universidad_de_Talca;46.96;36.12;103.21;3.5;7.0;23.33;Bueno;Regular
2025-11-19;Universidad_de_Talca;42.21;32.47;93.8;6.46;12.92;43.06;Bueno;Bueno
2025-11-20;Universidad_de_Talca;41.0;31.54;91.11;6.92;13.83;46.11;Bueno;Bueno
2025-11-21;Universidad_de_Talca;45.75;35.19;101.23;6.62;13.25;44.17;Bueno;Regular
2025-11-22;Universidad_de_Talca;41.54;31.96;92.31;11.26;22.52;75.07;Bueno;Bueno
2025-11-23;Curico;30.12;23.17;66.94;12.79;25.58;85.28;Bueno;Bueno
2025-11-24;Universidad_de_Talca;34.12;26.25;75.83;6.42;12.83;42.78;Bueno;Bueno
2025-11-25;Universidad_de_Talca;32.33;24.87;71.85;7.08;14.17;47.22;Bueno;Bueno
2025-11-26;Universidad_de_Talca;55.71;42.85;117.56;6.88;13.75;45.83;Bueno;Regular
2025-11-27;Universidad_de_Talca;33.67;25.9;74.81;7.12;14.25;47.5;Bueno;Bueno
2025-11-28;Universidad_de_Talca;24.96;19.2;55.46;4.0;8.0;26.67;Bueno;Bueno
2025-11-29;Universidad_de_Talca;21.29;16.38;47.31;4.75;9.5;31.67;Bueno;Bueno
2025-11-30;Curico;14.29;10.99;31.76;6.04;12.08;40.28;Bueno;Bueno
2025-12-01;Universidad_de_Talca;24.91;19.16;55.36;3.04;6.09;20.29;Bueno;Bueno
2025-12-02;Universidad_de_Talca;30.0;23.08;66.67;4.17;8.35;27.83;Bueno;Bueno
2025-12-03;Universidad_de_Talca;39.21;30.16;87.13;5.04;10.08;33.61;Bueno;Bueno
2025-12-04;Universidad_de_Talca;40.33;31.03;89.63;4.75;9.5;31.67;Bueno;Bueno
2025-12-05;Universidad_de_Talca;41.46;31.89;92.13;6.29;12.58;41.94;Bueno;Bueno
2025-12-06;Curico;40.36;31.05;89.7;11.5;23.0;76.67;Bueno;Bueno
2025-12-07;Universidad_de_Talca;27.91;21.47;62.03;7.7;15.39;51.3;Bueno;Bueno
2025-12-08;Universidad_de_Talca;30.17;23.21;67.05;8.95;17.91;59.7;Bueno;Bueno
2025-12-09;Curico;24.54;18.88;54.54;10.21;20.42;68.06;Bueno;Bueno
2025-12-10;Universidad_de_Talca;39.62;30.48;88.06;6.54;13.08;43.61;Bueno;Bueno
2025-12-11;Universidad_de_Talca;33.12;25.48;73.61;5.71;11.42;38.06;Bueno;Bueno
2025-12-12;Curico;21.3;16.39;47.34;8.58;17.17;57.22;Bueno;Bueno
2025-12-13;Universidad_de_Talca;15.67;12.05;34.81;2.46;4.92;16.39;Bueno;Bueno
2025-12-14;Universidad_de_Talca;15.88;12.21;35.28;2.04;4.08;13.61;Bueno;Bueno
2025-12-15;Universidad_de_Talca;34.12;26.25;75.83;2.21;4.42;14.72;Bueno;Bueno
2025-12-16;Universidad_de_Talca;37.74;29.03;83.86;2.73;5.45;18.18;Bueno;Bueno
2025-12-17;Universidad_de_Talca;34.65;26.66;77.0;4.23;8.45;28.18;Bueno;Bueno
2025-12-18;Universidad_de_Talca;32.52;25.02;72.27;4.82;9.64;32.12;Bueno;Bueno
2025-12-19;Curico;21.5;16.54;47.78;8.38;16.75;55.83;Bueno;Bueno
2025-12-20;Universidad_de_Talca;24.71;19.01;54.91;3.0;6.0;20.0;Bueno;Bueno
2025-12-21;Universidad_de_Talca;19.33;14.87;42.96;2.5;5.0;16.67;Bueno;Bueno
2025-12-22;Universidad_de_Talca;20.26;15.59;45.02;2.52;5.04;16.81;Bueno;Bueno
2025-12-23;Universidad_de_Talca;27.7;21.3;61.55;2.18;4.36;14.55;Bueno;Bueno
2025-12-24;Universidad_de_Talca;45.38;34.9;100.61;4.35;8.7;28.99;Bueno;Regular
2025-12-25;Universidad_de_Talca;31.91;24.55;70.92;5.38;10.75;35.83;Bueno;Bueno
2025-12-26;Universidad_de_Talca;33.58;25.83;74.63;11.5;23.0;76.67;Bueno;Bueno
2025-12-27;Curico;26.92;20.71;59.81;12.71;25.42;84.72;Bueno;Bueno
2025-12-28;Curico;20.33;15.64;45.19;7.46;14.92;49.72;Bueno;Bueno
2025-12-29;Universidad_de_Talca;35.04;26.96;77.87;6.0;12.0;40.0;Bueno;Bueno
2025-12-30;Universidad_de_Talca;40.92;31.47;90.93;6.17;12.33;41.11;Bueno;Bueno
2025-12-31;Curico;31.79;24.46;70.65;11.75;23.5;78.33;Bueno;Bueno
2026-01-01;Universidad_de_Talca;28.88;22.21;64.17;6.62;13.25;44.17;Bueno;Bueno
2026-01-02;Universidad_de_Talca;32.54;25.03;72.31;6.5;13.0;43.33;Bueno;Bueno
2026-01-03;Curico;23.5;18.08;52.22;9.62;19.25;64.17;Bueno;Bueno
2026-01-04;Universidad_de_Talca;22.04;16.96;48.98;5.29;10.58;35.28;Bueno;Bueno
2026-01-05;Universidad_de_Talca;24.62;18.94;54.72;3.21;6.42;21.39;Bueno;Bueno
2026-01-06;Universidad_de_Talca;23.5;18.08;52.22;3.78;7.57;25.22;Bueno;Bueno
2026-01-07;Universidad_de_Talca;43.87;33.75;97.49;9.22;18.43;61.45;Bueno;Bueno
2026-01-08;Universidad_de_Talca;36.62;28.17;81.39;7.61;15.22;50.72;Bueno;Bueno
2026-01-09;Universidad_de_Talca;38.67;29.74;85.93;7.88;15.75;52.5;Bueno;Bueno
2026-01-10;Universidad_de_Talca;39.54;30.42;87.87;8.04;16.08;53.61;Bueno;Bueno
2026-01-11;Universidad_de_Talca;27.5;21.15;61.11;5.0;10.0;33.33;Bueno;Bueno
2026-01-12;Universidad_de_Talca;34.58;26.6;76.85;6.29;12.58;41.94;Bueno;Bueno
2026-01-13;Universidad_de_Talca;35.71;27.47;79.35;7.21;14.42;48.06;Bueno;Bueno
2026-01-14;Universidad_de_Talca;46.12;35.48;101.84;10.96;21.92;73.06;Bueno;Regular
2026-01-15;Universidad_de_Talca;33.12;25.48;73.61;7.67;15.33;51.11;Bueno;Bueno
2026-01-16;Universidad_de_Talca;38.96;29.97;86.57;5.38;10.75;35.83;Bueno;Bueno
2026-01-17;Cauquenes_Sivica;53.33;41.03;113.66;24.21;48.42;119.95;Bueno;Regular
2026-01-18;Cauquenes_Sivica;63.83;49.1;130.94;36.62;73.25;147.03;Bueno;Regular
2026-01-19;Cauquenes_Sivica;119.25;91.73;223.39;91.54;238.47;269.47;Alerta;Alerta
2026-01-20;Universidad_de_Talca;66.67;51.28;135.62;25.25;50.5;122.21;Bueno;Regular
2026-01-21;Universidad_de_Talca;56.0;43.08;118.04;19.08;38.17;108.83;Bueno;Regular
2026-01-22;Universidad_de_Talca;61.0;46.92;126.27;21.75;43.5;114.61;Bueno;Regular
2026-01-23;Universidad_de_Talca;55.25;42.5;116.81;14.04;28.08;93.61;Bueno;Regular
2026-01-24;Universidad_de_Talca;30.88;23.75;68.61;9.38;18.75;62.5;Bueno;Bueno
2026-01-25;Universidad_de_Talca;21.21;16.31;47.13;4.38;8.75;29.17;Bueno;Bueno
2026-01-26;Universidad_de_Talca;28.12;21.63;62.5;5.29;10.58;35.28;Bueno;Bueno
2026-01-27;Universidad_de_Talca;32.33;24.87;71.85;6.04;12.08;40.28;Bueno;Bueno
2026-01-28;Universidad_de_Talca;39.17;30.13;87.04;5.96;11.92;39.72;Bueno;Bueno
2026-01-29;Universidad_de_Talca;43.5;33.46;96.67;7.7;15.39;51.3;Bueno;Bueno
2026-01-30;Curico;22.96;17.66;51.02;8.21;16.42;54.72;Bueno;Bueno
2026-01-31;Universidad_de_Talca;23.08;17.76;51.3;6.62;13.25;44.17;Bueno;Bueno
2026-02-01;Universidad_de_Talca;23.54;18.11;52.31;5.96;11.92;39.72;Bueno;Bueno
2026-02-02;Universidad_de_Talca;37.67;28.97;83.7;3.71;7.42;24.72;Bueno;Bueno
2026-02-03;Universidad_de_Talca;28.42;21.86;63.15;2.75;5.5;18.33;Bueno;Bueno
2026-02-04;Universidad_de_Talca;34.04;26.19;75.65;4.58;9.17;30.56;Bueno;Bueno
2026-02-05;Universidad_de_Talca;45.5;35.0;100.82;5.58;11.17;37.22;Bueno;Regular
2026-02-06;Universidad_de_Talca;35.25;27.12;78.33;4.75;9.5;31.67;Bueno;Bueno
2026-02-07;Universidad_de_Talca;27.46;21.12;61.02;4.08;8.17;27.22;Bueno;Bueno
2026-02-08;Curico;21.62;16.63;48.06;11.33;22.67;75.56;Bueno;Bueno
2026-02-09;Curico;21.62;16.63;48.06;7.17;14.33;47.78;Bueno;Bueno
2026-02-10;Universidad_de_Talca;45.79;35.22;101.3;4.61;9.22;30.72;Bueno;Regular
2026-02-11;Universidad_de_Talca;36.58;28.14;81.3;3.79;7.58;25.28;Bueno;Bueno
2026-02-12;Universidad_de_Talca;66.17;50.9;134.79;6.21;12.42;41.39;Bueno;Regular
2026-02-13;Universidad_de_Talca;35.92;27.63;79.81;4.04;8.09;26.96;Bueno;Bueno
2026-02-14;Curico;28.38;21.83;63.06;12.21;24.42;81.39;Bueno;Bueno
2026-02-15;Curico;26.91;20.7;59.8;13.36;26.73;89.09;Bueno;Bueno
2026-02-16;Universidad_de_Talca;36.05;27.73;80.11;4.58;9.16;30.53;Bueno;Bueno
2026-02-17;Universidad_de_Talca;50.08;38.53;108.33;7.28;14.56;48.52;Bueno;Regular
2026-02-18;Universidad_de_Talca;31.96;24.58;71.02;4.46;8.92;29.72;Bueno;Bueno
2026-02-19;Universidad_de_Talca;40.33;31.03;89.63;6.33;12.67;42.22;Bueno;Bueno
2026-02-20;Universidad_de_Talca;40.3;31.0;89.57;8.96;17.92;59.72;Bueno;Bueno
