FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
250814;0400;63;;;
250814;0500;56;;;
250814;0600;75;;;
250814;0700;125;;;
250814;0800;;;;
250814;0900;86;;;
250814;1000;110;;;
250814;1100;128;;;
250814;1200;111;;;
250814;1300;77;;;
250814;1400;68;;;
250814;1500;60;;;
250814;1600;61;;;
250814;1700;74;;;
250814;1800;56;;;
250814;1900;55;;;
250814;2000;56;;;
250814;2100;54;;;
250814;2200;53;;;
250814;2300;63;;;
250815;0000;57;;;
250815;0100;34;;;
250815;0200;19;;;
250815;0300;9;;;
250815;0400;13;;;
250815;0500;16;;;
250815;0600;17;;;
250815;0700;13;;;
250815;0800;15;;;
250815;0900;20;;;
250815;1000;18;;;
250815;1100;20;;;
250815;1200;20;;;
250815;1300;24;;;
250815;1400;22;;;
250815;1500;20;;;
250815;1600;28;;;
250815;1700;23;;;
250815;1800;27;;;
250815;1900;43;;;
250815;2000;50;;;
250815;2100;55;;;
250815;2200;66;;;
250815;2300;57;;;
250816;0000;45;;;
250816;0100;41;;;
250816;0200;53;;;
250816;0300;33;;;
250816;0400;25;;;
250816;0500;22;;;
250816;0600;23;;;
250816;0700;30;;;
250816;0800;36;;;
250816;0900;31;;;
250816;1000;31;;;
250816;1100;36;;;
250816;1200;37;;;
250816;1300;55;;;
250816;1400;34;;;
250816;1500;28;;;
250816;1600;28;;;
250816;1700;44;;;
250816;1800;61;;;
250816;1900;70;;;
250816;2000;71;;;
250816;2100;122;;;
250816;2200;140;;;
250816;2300;109;;;
250817;0000;69;;;
250817;0100;51;;;
250817;0200;38;;;
250817;0300;30;;;
250817;0400;24;;;
250817;0500;23;;;
250817;0600;27;;;
250817;0700;31;;;
250817;0800;48;;;
250817;0900;29;;;
250817;1000;25;;;
250817;1100;35;;;
250817;1200;23;;;
250817;1300;20;;;
250817;1400;22;;;
250817;1500;30;;;
250817;1600;26;;;
250817;1700;27;;;
250817;1800;31;;;
250817;1900;56;;;
